remote - - [01/Jun/1995:01:16:02 -0600] "GET 8650.html HTTP/1.0" 200 14967
remote - - [01/Jun/1995:01:19:38 -0600] "GET 8650.html HTTP/1.0" 200 15021
remote - - [01/Jun/1995:01:20:17 -0600] "GET 8650.html HTTP/1.0" 200 15021
remote - - [01/Jun/1995:01:20:31 -0600] "GET 8650.html HTTP/1.0" 200 15021
remote - - [01/Jun/1995:01:22:41 -0600] "GET 161.html HTTP/1.0" 200 14113
remote - - [01/Jun/1995:01:23:05 -0600] "GET 161.html HTTP/1.0" 200 14113
remote - - [01/Jun/1995:01:23:15 -0600] "GET 163.gif HTTP/1.0" 200 12881
remote - - [01/Jun/1995:01:27:44 -0600] "GET 161.html HTTP/1.0" 200 14047
local - - [01/Jun/1995:01:36:25 -0600] "GET index.html HTTP/1.0" 200 2877
local - - [01/Jun/1995:01:36:27 -0600] "GET 2.gif HTTP/1.0" 200 2555
local - - [01/Jun/1995:01:36:33 -0600] "GET 3.gif HTTP/1.0" 200 36403
remote - - [01/Jun/1995:01:40:23 -0600] "GET 4115.html HTTP/1.0" 404 -
local - - [01/Jun/1995:01:53:52 -0600] "GET index.html HTTP/1.0" 200 2877
local - - [01/Jun/1995:01:53:53 -0600] "GET 2.gif HTTP/1.0" 200 2555
local - - [01/Jun/1995:01:53:54 -0600] "GET 3.gif HTTP/1.0" 200 36403
local - - [01/Jun/1995:01:54:35 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Jun/1995:01:54:36 -0600] "GET index.html HTTP/1.0" 200 5754
local - - [01/Jun/1995:01:54:45 -0600] "GET 8579.gif HTTP/1.0" 200 133289
local - - [01/Jun/1995:01:55:00 -0600] "GET 8575.gif HTTP/1.0" 200 198549
local - - [01/Jun/1995:01:55:08 -0600] "GET 8582.html HTTP/1.0" 200 293
local - - [01/Jun/1995:01:55:22 -0600] "GET 8585.html HTTP/1.0" 200 952
local - - [01/Jun/1995:02:18:24 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Jun/1995:02:18:24 -0600] "GET index.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:02:18:27 -0600] "GET 28.html HTTP/1.0" 200 1144
local - - [01/Jun/1995:02:24:10 -0600] "GET 8657.html HTTP/1.0" 200 1166
local - - [01/Jun/1995:02:26:36 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Jun/1995:02:26:36 -0600] "GET index.html HTTP/1.0" 200 1471
local - - [01/Jun/1995:02:32:22 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Jun/1995:02:32:23 -0600] "GET index.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:02:32:42 -0600] "GET index.html HTTP/1.0" 200 2877
remote - - [01/Jun/1995:02:33:01 -0600] "GET 2.gif HTTP/1.0" 200 2555
remote - - [01/Jun/1995:02:33:49 -0600] "GET 3.gif HTTP/1.0" 200 36403
remote - - [01/Jun/1995:02:34:00 -0600] "GET 167.html HTTP/1.0" 200 1268
remote - - [01/Jun/1995:02:34:36 -0600] "GET index.html HTTP/1.0" 200 2877
remote - - [01/Jun/1995:02:34:38 -0600] "GET 2.gif HTTP/1.0" 200 2555
remote - - [01/Jun/1995:02:34:54 -0600] "GET 3.gif HTTP/1.0" 200 16384
local - - [01/Jun/1995:02:39:01 -0600] "GET index.html HTTP/1.0" 304 0
local - - [01/Jun/1995:02:39:01 -0600] "GET 2.gif HTTP/1.0" 304 0
local - - [01/Jun/1995:02:39:01 -0600] "GET 3.gif HTTP/1.0" 304 0
local - - [01/Jun/1995:02:42:34 -0600] "GET index.html HTTP/1.0" 302 -
