remote - - [01/Oct/1995:01:02:10 -0600] "GET 11630.gif HTTP/1.0" 200 408
remote - - [01/Oct/1995:01:02:18 -0600] "GET 11635.gif HTTP/1.0" 200 370
remote - - [01/Oct/1995:01:02:21 -0600] "GET 220.html HTTP/1.0" 200 8012
remote - - [01/Oct/1995:01:02:27 -0600] "GET 11632.gif HTTP/1.0" 200 415
remote - - [01/Oct/1995:01:02:35 -0600] "GET 11634.gif HTTP/1.0" 200 502
remote - - [01/Oct/1995:01:02:35 -0600] "GET 11633.gif HTTP/1.0" 200 415
remote - - [01/Oct/1995:01:02:39 -0600] "GET 11636.gif HTTP/1.0" 200 486
remote - - [01/Oct/1995:01:02:48 -0600] "GET 11631.gif HTTP/1.0" 200 16384
remote - - [01/Oct/1995:01:12:54 -0600] "GET 41.html HTTP/1.0" 200 16384
remote - - [01/Oct/1995:01:12:54 -0600] "GET 291.gif HTTP/1.0" 200 16384
remote - - [01/Oct/1995:01:14:55 -0600] "GET 306.html HTTP/1.0" 200 2250
remote - - [01/Oct/1995:01:15:00 -0600] "GET 304.xbm HTTP/1.0" 200 428
remote - - [01/Oct/1995:01:15:01 -0600] "GET 307.xbm HTTP/1.0" 200 440
remote - - [01/Oct/1995:01:15:01 -0600] "GET 305.xbm HTTP/1.0" 200 437
remote - - [01/Oct/1995:01:15:24 -0600] "GET 627.html HTTP/1.0" 200 1524
remote - - [01/Oct/1995:01:15:51 -0600] "GET 689.html HTTP/1.0" 200 1611
local - - [01/Oct/1995:01:16:20 -0600] "GET 11494.aiff HTTP/1.0" 200 2210850
remote - - [01/Oct/1995:01:17:00 -0600] "GET 690.jpg HTTP/1.0" 200 45097
remote - - [01/Oct/1995:01:17:10 -0600] "GET 635.html HTTP/1.0" 200 2414
remote - - [01/Oct/1995:01:18:39 -0600] "GET 695.html HTTP/1.0" 200 5468
remote - - [01/Oct/1995:01:19:20 -0600] "GET 696.qt HTTP/1.0" 200 47133
remote - - [01/Oct/1995:01:24:40 -0600] "GET index.html HTTP/1.0" 200 6061
remote - - [01/Oct/1995:01:24:56 -0600] "GET 3050.html HTTP/1.0" 200 1247
local - - [01/Oct/1995:01:27:41 -0600] "GET index.html HTTP/1.0" 200 3020
local - - [01/Oct/1995:01:28:04 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Oct/1995:01:28:04 -0600] "GET index.html HTTP/1.0" 200 668
local - - [01/Oct/1995:01:28:21 -0600] "GET 11725.html HTTP/1.0" 200 355
local - - [01/Oct/1995:01:29:10 -0600] "GET index.html HTTP/1.0" 200 668
local - - [01/Oct/1995:01:29:16 -0600] "GET 11726.html HTTP/1.0" 200 380
local - - [01/Oct/1995:01:29:33 -0600] "GET 11727.html HTTP/1.0" 200 421
local - - [01/Oct/1995:01:31:27 -0600] "GET index.html HTTP/1.0" 200 3020
local - - [01/Oct/1995:01:31:51 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Oct/1995:01:31:52 -0600] "GET index.html HTTP/1.0" 200 668
local - - [01/Oct/1995:01:31:59 -0600] "GET 11725.html HTTP/1.0" 200 355
local - - [01/Oct/1995:01:32:04 -0600] "GET 11727.html HTTP/1.0" 403 -
local - - [01/Oct/1995:01:33:28 -0600] "GET index.html HTTP/1.0" 200 3020
